Voltage A RMS,Average Voltage A RMS
215.573807,222.8538317580645
215.348511,222.793789192
218.013245,222.75584836507937
228.836426,222.80372692913386
216.336014,222.753197921875
216.342453,222.70350222480621
212.850037,222.62770633846154
212.226959,222.54831132061068
212.38562,222.47132123484846
213.926498,222.40707444360902
220.398987,222.3920887164179
216.659302,222.34962362962963
218.579926,222.3219052647059
215.864838,222.2747733868613
219.046844,222.2513825942029
220.679565,222.24007455395682
215.034912,222.18860910714287
215.832794,222.14353240425532
217.613159,222.11162836619718
215.898941,222.068183
215.812012,222.02473736805555
214.396652,221.97212988275862
215.608856,221.9285458150685
219.382935,221.91122873469388
216.051346,221.8716349324324
219.767471,221.85751302684562
216.749756,221.82346131333335
215.639801,221.7825099205298
217.436676,221.7539189078947
219.749451,221.74081781045751
218.307739,221.7185250909091
218.035065,221.69476083225805
223.798981,221.70824942307692
225.734146,221.73389207643314
217.200729,221.70520117088606
216.286697,221.6711225283019
218.174896,221.6492711125
216.592209,221.61786078881988
215.625168,221.5808688580247
216.388733,221.54901526380368
218.031998,221.52757003658536
215.623734,221.4917892121212
217.105438,221.46536540963854
215.417419,221.42915016167666
218.01355,221.4088192083333
217.287079,221.38443021301774
216.824478,221.3576069647059
219.666855,221.34771952631579
218.359238,221.33034463372096
216.582825,221.3029023236994
216.542908,221.27554603448277
216.777542,221.2498431542857
216.603592,221.223444
222.237137,221.22917107909606
221.490387,221.23063858426966
222.365341,221.2369777039106
224.209839,221.2534936
222.681778,221.26138467403314
218.796692,221.2478424065934
217.797058,221.2289856612022
219.788742,221.22115825
220.487869,221.21719452432433
222.060471,221.22172826881717
226.628159,221.2506396631016
228.20578,221.28763509042554
224.69545,221.30566585714286
221.839142,221.30847362631576
219.731888,221.3002192513089
227.048019,221.33015570833334
230.693451,221.37867019170983
230.863983,221.42756355670105
234.453049,221.4943609179487
230.927246,221.54248788265306
231.176361,221.59139079187818
230.312378,221.63543618181816
228.682602,221.67084907537688
227.66098,221.70079973
230.195435,221.74306159701493
227.944855,221.77376354455447
228.03923,221.80462791133004
230.193329,221.84574899509803
226.443161,221.86817539512197
224.645782,221.8816589223301
224.990463,221.89667729951688
220.243805,221.88873079807692
220.797073,221.88350755502393
227.311356,221.90935445238097
230.633667,221.95070190521326
222.189102,221.95182643396225
221.989883,221.95200510328638
219.795151,221.9419263457944
220.131027,221.9335035581395
226.657562,221.95537419907407
223.661011,221.9632342764977
223.050507,221.96822176605505
223.016418,221.97300805022832
293.636108,222.29874941363636
228.734512,222.32787051131223
222.482605,222.32856751351352
223.880402,222.33552641255605
224.330856,222.3444341339286
223.350266,222.3489044977778
224.25267,222.35732823893804
226.006943,222.37340583700438
226.035797,222.38946895614035
230.916733,222.42670591703057
226.052948,222.4424721869565
226.161652,222.45857253246754
226.822845,222.47738405172416
225.059341,222.48846541201718
223.649536,222.49342725213674
225.224014,222.50504677021277
225.256287,222.5167045677966
224.430969,222.5247816329114
224.886948,222.53470670168068
224.738968,222.54392955230125
221.264175,222.53859724166665
221.483154,222.53421780912862
220.643402,222.52640452066115
220.490143,222.51802484362142
229.899292,222.54827593852457
232.038742,222.58701253469388
225.40918,222.5984847601626
225.913269,222.61190493927126
224.383331,222.6190477862903
223.964081,222.6244495261044
223.897247,222.62954071599998
225.845673,222.64235399203187
223.884674,222.64728383333335
222.196182,222.64550082213438
221.168915,222.639687492126
221.104767,222.63366819607845
221.139359,222.62783105078125
221.893677,222.62497442023346
222.402725,222.6241129883721
223.689835,222.62822774517375
223.791656,222.63270246923076
223.875,222.63746222988505
224.000015,222.64266281297708
229.222626,222.66768168441064
228.214798,222.68869348863637
229.827057,222.71563070943398
232.34613,222.75183559398496
227.291168,222.7688368389513
227.526077,222.78658773507462
227.065979,222.8024962527881
230.550049,222.83119089259262
231.770508,222.86417730258302
230.753052,222.89318051838234
235.0392,222.93767143223442
237.876968,222.99219441240876
228.60463,223.01260326909093
227.732056,223.02970273550727
230.783066,223.0576932166065
229.411438,223.08054841366908
230.713913,223.10790814336917
227.099274,223.12216302142858
227.473404,223.13764786476867
228.258148,223.15580566666665
228.396729,223.17432483038868
228.51265,223.19312175
228.979187,223.21342373333334
230.027176,223.23724804195803
233.119751,223.27168185017422
235.259338,223.31330565625
229.996948,223.33643244636679
226.814651,223.34842630344826
228.905121,223.3675214742268
231.371063,223.3949308630137
234.405502,223.43250960409557
240.307236,223.48990663265306
240.927811,223.54901817288138
244.451904,223.61963603040542
242.825317,223.68430162289562
227.448044,223.6969316308725
226.210648,223.7053387090301
230.411728,223.72769334000003
225.87207,223.7105094
224.258255,223.70139873333335
223.233398,223.70526250999998
225.116074,223.71672104666663
227.341232,223.73954076666666
224.613312,223.73684301333333
228.599579,223.72393931666664
226.616684,223.74002910000002
226.640427,223.76623540999998
224.879105,223.78831879666666
225.866272,223.81641714333333
225.289078,223.84421255333334
227.514175,223.87822719
230.559738,223.91664144666666
224.940628,223.93565883
227.288086,223.96331248666664
225.426865,223.98833044333335
223.615067,224.00194250666667
223.067139,224.02469112333333
221.209625,224.03972504666666
223.046875,224.05383947666667
223.55603,224.0744113766667
221.501175,224.08163392000003
221.774002,224.07475617333336
222.261398,224.07276775
223.625214,224.08828751666667
224.780502,224.10707673000002
224.820663,224.12742814000003
223.888519,224.13730128666668
222.900055,224.13563538333332
