Voltage A RMS,"Average Voltage A RMS, frequency"
212.741058,214.6797566451613,59.854434
212.403763,214.64362976190475,59.854434
213.059052,214.618870734375,59.854434
213.895416,214.60774066153846,60.020767
211.981262,214.567945530303,60.020767
213.004257,214.54460689552238,60.020767
213.192627,214.5247248382353,60.020767
213.268631,214.50652057971016,60.189839
214.540039,214.50699941428573,60.189839
213.158844,214.48801130985916,60.020407
213.344955,214.4721355277778,60.020407
213.131821,214.4537750547945,60.020407
213.633804,214.44269436486488,60.187665
214.661865,214.44561664,60.020407
214.256104,214.4431230526316,60.020407
213.016296,214.42459283116884,60.020407
213.769547,214.4161948076923,60.020407
213.557999,214.40533156962027,60.020407
211.894669,214.37394828749999,60.187665
212.634583,214.35247464197533,60.020407
214.068008,214.34900553658537,60.020407
213.738113,214.34164538554217,60.020407
213.731522,214.33438201190478,59.854076
212.236618,214.30970243529413,59.854076
213.190643,214.29669011627908,60.020407
214.40065,214.2978850574713,60.187665
213.274612,214.28625695454545,60.187665
214.45282,214.2881284494382,60.020407
213.628983,214.2808046111111,60.020407
212.798248,214.26451278021977,60.020407
213.534393,214.25657669565217,60.020407
213.643738,214.24998703225805,60.020407
213.167679,214.2384731170213,60.020407
213.150024,214.22701575789475,60.187665
214.265366,214.22741523958334,60.187665
213.768524,214.22268440206184,60.187665
212.609573,214.20622408163266,59.854076
212.839523,214.192419020202,60.020407
213.573441,214.18622924,60.020407
212.766525,214.17217276237622,60.187665
212.852188,214.1592317352941,60.020407
212.971634,214.14770166019417,60.020407
213.23259,214.13890250961538,60.187665
213.90509,214.13667572380953,60.187665
214.325211,214.13845435849058,60.187665
213.570526,214.13314661682242,60.187665
213.025803,214.12289343518518,60.020407
212.726547,214.1100829174312,60.020407
213.072357,214.10064904545453,60.020407
212.399506,214.08532343243243,60.187665
211.666122,214.06372341964286,60.187665
213.970856,214.0629015840708,60.187665
212.273865,214.04720828070174,60.020407
213.297241,214.04068682608695,60.020407
212.528366,214.0276495775862,60.020407
213.546326,214.0235357008547,60.020407
212.713654,214.01243500847457,60.020407
212.664566,214.00110837815126,60.187665
212.880768,213.99177220833332,60.020407
213.460266,213.98737959504132,60.020407
212.831757,213.97790727868852,60.020407
213.436523,213.9735057804878,60.187665
212.208237,213.9592697419355,60.187665
212.502487,213.94761548,60.020407
211.956482,213.9318128333333,60.187665
211.815506,213.915149,60.187665
211.957031,213.899851203125,60.020407
212.791855,213.8912620852713,60.020407
212.923157,213.88381512307691,60.020407
211.829575,213.86813390076335,60.020407
213.284225,213.86371034848483,60.020407
212.531143,213.85369104511278,60.020407
212.739166,213.84537369402983,60.187665
212.158112,213.83287545925927,60.020407
210.960953,213.81175838235296,60.020407
212.474976,213.80200084671532,60.020407
212.596207,213.79326321014494,60.020407
212.474396,213.78377495683452,60.020407
212.44548,213.77421570714287,60.187665
213.432312,213.771790858156,60.020407
212.82695,213.7651370492958,60.020407
213.009186,213.75985067832167,60.020407
211.694061,213.74550491666665,59.854076
213.096527,213.74102920689654,59.854076
212.156998,213.73017967808218,60.020407
212.19014,213.71970321768708,60.020407
211.96698,213.70786049324323,60.020407
211.246948,213.69134430201342,60.187665
212.17247,213.68121847333333,59.854076
213.42514,213.67952258940397,59.854076
212.95253,213.67473974342107,60.020407
213.292038,213.67223842483662,60.020407
212.843887,213.66685951948054,60.020407
211.934204,213.6556810967742,60.187665
212.717331,213.6496660320513,60.020407
212.067459,213.63958828025477,60.020407
212.868912,213.63471058227847,60.187665
212.4897,213.62750925786165,60.020407
212.556519,213.62081556875,60.020407
212.996933,213.61694052173914,60.187665
213.340775,213.6152357962963,60.187665
212.573944,213.6088475030675,60.187665
212.433456,213.60168048170732,60.020407
211.651154,213.58985910909092,59.854076
213.198196,213.58749969277108,59.854076
211.578461,213.5754695209581,59.854076
211.760498,213.56466611904762,60.020407
213.815079,213.566147852071,60.020407
212.112518,213.5575970882353,60.020407
212.573227,213.5518405380117,59.854076
210.516144,213.5341911395349,59.854076
213.179321,213.53213986705202,60.020407
213.990692,213.53477522413792,60.187665
212.756851,213.53032994285712,60.187665
212.837097,213.5263911193182,60.020407
212.216187,213.51898883615817,60.187665
211.534973,213.50784267977528,60.187665
211.964279,213.49921941899441,60.020407
211.766357,213.48959240555556,60.020407
211.558868,213.4789254198895,60.020407
211.842331,213.46993314285714,60.187665
212.474228,213.46449213114752,60.187665
212.963242,213.46176794565216,60.187665
212.513229,213.45664070810813,60.020407
212.005341,213.44883802150537,60.020407
211.521225,213.43852993048128,60.020407
212.454178,213.43329401595744,60.187665
212.931686,213.430640005291,60.020407
212.436142,213.42540580526318,60.020407
212.23494,213.419173,60.020407
212.175491,213.41269548958334,60.020407
211.511566,213.4028450777202,60.020407
211.562363,213.39335805670103,60.020407
212.631119,213.38944913846154,60.020407
212.27803,213.38377863265305,60.020407
213.35083,213.38361138071068,60.020407
210.601013,213.36955785353535,60.020407
212.335342,213.3643607889447,60.020407
213.080826,213.362943115,60.020407
211.993698,213.35613095024877,60.020407
211.668564,213.34777665841585,60.020407
212.133041,213.34179273891627,60.187665
212.942703,213.33983641666669,60.020407
211.776215,213.33220899512196,60.020407
211.050018,213.32113039805827,60.187665
212.174957,213.31559332850242,60.020407
211.060822,213.30475308173075,60.020407
212.678513,213.30175671770334,60.020407
212.744781,213.29910445238093,60.187665
212.854324,213.29699648815165,60.187665
211.552063,213.2887656698113,60.020407
211.416351,213.27997499061033,60.020407
212.394333,213.2758364766355,60.020407
213.200653,213.27548678604649,60.020407
211.486862,213.26720611574075,59.854076
210.666458,213.2552211013825,59.854076
211.653381,213.24787321100916,60.187665
212.991974,213.24670472146119,60.187665
212.316605,213.24247699545455,60.187665
213.41835,213.24327280090498,60.187665
212.172592,213.23844991441442,60.187665
211.264023,213.2295959820628,60.187665
212.309891,213.22549015625,60.187665
211.644165,213.21846204444446,60.020407
211.731857,213.2118841460177,60.020407
211.556412,213.20459131718061,59.854076
212.247391,213.20039307017544,60.020407
211.097748,213.1912112139738,60.020407
211.838257,213.18532880434782,60.187665
211.123367,213.17640256277056,60.020407
211.910446,213.17094585344827,60.020407
211.374222,213.16323459227468,60.187665
210.27153,213.15087688034188,60.020407
211.706696,213.14473142978724,60.020407
210.891052,213.13518194067797,60.187665
211.920547,213.13005689873418,60.187665
211.85968,213.1247191806723,60.187665
211.92334,213.11969248953977,59.854076
210.999207,213.11085713333333,60.020407
210.932419,213.10181797095436,60.020407
211.679489,213.0959405785124,60.020407
211.532776,213.08950780246914,60.020407
212.303238,213.08628538524593,60.020407
212.510666,213.08393591836733,60.020407
212.257645,213.08057701219514,60.020407
211.154068,213.0727773805668,60.020407
211.197647,213.06521637096773,60.020407
212.726685,213.06385680722892,60.187665
211.494263,213.057578432,60.187665
211.61882,213.0518463266932,60.020407
210.803162,213.04292297619048,60.020407
211.502838,213.03683568379446,60.020407
212.560623,213.03496083070866,60.020407
212.65062,213.0334536117647,60.187665
211.215958,213.02635401953125,60.187665
213.059341,213.02648237354086,60.020407
211.08429,213.01895449612402,60.020407
211.497665,213.0130807915058,60.020407
212.759354,213.01210491923075,60.187665
211.960648,213.008076348659,60.020407
211.008301,213.00044361832062,60.020407
211.977753,212.9965550608365,60.020407
211.486847,212.99083646969697,60.020407
210.9189,212.98301784150945,60.020407
211.176453,212.9762262443609,60.187665
211.329102,212.97005723970037,60.020407
211.957092,212.96627751865674,60.020407
211.244522,212.95987694052047,60.020407
211.378265,212.95401911851852,59.854076
210.281082,212.94415588191882,59.854076
212.095001,212.9410339889706,60.187665
212.310059,212.93872272527474,60.020407
211.902573,212.93494115693431,60.020407
211.199036,212.92862877454544,59.854076
211.285385,212.92267499275363,59.854076
210.678116,212.91457189169674,59.854076
211.630524,212.9099530143885,60.020407
211.556244,212.90510101075267,60.187665
210.645508,212.8970310357143,60.187665
211.254471,212.8911856263345,60.187665
211.015656,212.88453481205676,59.854076
211.642944,212.88014756537103,59.854076
210.265564,212.87094128521127,60.187665
211.23587,212.86520419298245,60.187665
210.635178,212.8574068986014,60.187665
211.964676,212.8542963379791,60.020407
210.094101,212.8447123263889,60.187665
210.914688,212.8380340415225,60.187665
209.666321,212.8270971,60.020407
210.986618,212.82077242955327,60.020407
210.771164,212.81375322260274,60.020407
209.871582,212.80371168259387,60.020407
211.203094,212.7982674047619,59.854076
210.317474,212.78985793559323,59.854076
210.77417,212.78304817905405,60.020407
210.334991,212.77480556228957,60.020407
210.234085,212.76627965436242,60.020407
211.269852,212.76127487959866,59.854076
211.253769,212.75624986,60.187665
212.936539,212.74979635999998,60.187665
211.07338,212.73447725,60.020407
211.214981,212.72005306666665,60.187665
211.120865,212.70425569333332,60.187665
210.303177,212.68878781,60.187665
210.614166,212.67364234333334,60.020407
211.117065,212.66701596,60.020407
211.160965,212.6538639533333,60.020407
210.038086,212.63550157666668,60.187665
211.454056,212.62449775333334,60.187665
209.826477,212.60504971333333,60.020407
211.678833,212.59181413666667,60.020407
211.378128,212.57820131333335,60.020407
211.672668,212.56722943,60.020407
211.438965,212.55318269666668,60.020407
211.007721,212.53965013333334,60.020407
210.29068,212.52356381,60.020407
210.969955,212.50865816,60.020407
209.927902,212.49130621999998,60.020407
209.692993,212.47080990333333,60.020407
211.275818,212.46090379666666,60.020407
209.768921,212.44250363,60.020407
210.953827,212.43042828333333,60.020407
210.029678,212.41546831,60.020407
210.632935,212.40083971,60.020407
209.769577,212.38114763333334,60.020407
210.315613,212.36257896,60.020407
210.184143,212.35069617666664,60.020407
211.005844,212.33673636666666,60.020407
210.032654,212.32496431333334,60.020407
211.550552,212.31551886666665,60.020407
211.344711,212.30174755333334,60.020407
211.121628,212.28632895333334,60.020407
211.229218,212.27509497666665,60.020407
210.575043,212.26183351333333,60.020407
210.716064,212.24751334333334,60.187665
210.826279,212.23479377,60.187665
210.307434,212.21793565666667,60.020407
210.383591,212.2024680766667,60.020407
210.760605,212.19041027666665,60.020407
209.729385,212.17277655666666,60.187665
210.712433,212.1608334,60.020407
210.422272,212.14982133666666,60.020407
209.768753,212.13082684,60.020407
211.04863,212.12432502000001,60.020407
209.586166,212.1062175666667,60.020407
210.941956,212.09517864666665,60.020407
210.40036,212.08068518666667,60.020407
209.804337,212.06933819333335,60.020407
209.426193,212.05200675,60.187665
209.711914,212.03366629666667,59.854076
209.949692,212.01867865666668,59.854076
210.442413,212.00696987333333,60.187665
209.727097,211.99232423333333,60.187665
210.995255,211.98211829333334,60.187665
210.557953,211.97031633333333,60.020407
210.179062,211.95576570666665,60.187665
211.032852,211.94608583666667,60.187665
210.243744,211.93723624666669,59.854076
209.976959,211.92775387333333,59.854076
211.230591,211.92353619333332,59.854076
210.332993,211.91550931,60.020407
210.261642,211.90836890666665,59.854076
209.951843,211.89801154333335,59.854076
210.587631,211.88698559333332,60.020407
210.104553,211.88072989666668,59.854076
209.947113,211.87053941666667,59.854076
209.508789,211.85825995666667,60.020407
211.017029,211.85075461666668,60.187665
210.896912,211.83861086,60.187665
209.874573,211.82766329,60.020407
210.950211,211.81968081,60.187665
210.164459,211.80978960333334,60.187665
209.771515,211.79691530666665,60.187665
210.172897,211.78195208,60.020407
209.676117,211.76668545666666,60.020407
209.175598,211.75388313000002,60.020407
210.143173,211.74179521666667,60.187665
208.586044,211.72522203333335,60.187665
210.782501,211.72151480666668,60.020407
210.30426,211.71374706333333,60.020407
210.230438,211.70095516333333,60.020407
209.783951,211.68777462333335,60.020407
210.593918,211.67731594333333,60.020407
210.918579,211.67292248,60.020407
210.243179,211.6630976,60.020407
210.434418,211.64987682666666,60.020407
209.482498,211.63723644666666,60.020407
210.19458,211.62304231333334,60.020407
209.675232,211.6098631433333,60.020407
210.681992,211.60280895666665,60.020407
209.938202,211.59082165333334,60.187665
210.494797,211.58032518333334,60.018246
210.255798,211.57061891333333,60.018246
209.745132,211.55926927333334,60.187665
210.084808,211.54533408,60.019686
209.72673,211.53186143333332,60.019686
209.883179,211.52277345333334,60.020407
211.131729,211.51708080666666,60.020047
209.573593,211.50374797999999,60.020047
208.973801,211.49110556666668,60.020407
209.625763,211.48035081666666,60.020407
208.870285,211.46667965333333,60.020407
211.029922,211.45933742666665,60.020407
210.141724,211.44679287333332,59.854076
209.817413,211.43176688,59.854076
211.030838,211.42330125333334,60.187665
210.376266,211.41446946333332,60.020407
210.252563,211.40622285,60.020407
209.598969,211.39464489,59.854076
209.83252,211.38608827,60.187665
210.73793,211.38299429666665,60.187665
209.369812,211.36765748333335,60.187665
209.444077,211.35822485666665,60.187665
209.85051,211.34673575333335,60.187665
210.496933,211.33996431,60.187665
209.300568,211.32581178333334,60.020407
209.514877,211.31514919333333,60.020407
210.529053,211.30803081666667,60.187665
208.28714,211.29271872333334,60.018246
211.208389,211.28521246666665,60.018246
210.524872,211.27752285,60.020407
208.959396,211.26259909333334,59.853001
208.922012,211.25164501,59.853001
208.462082,211.23817699333333,60.020407
209.78508,211.23093898666667,59.854076
209.618805,211.22361665,59.854076
209.611282,211.21579748666664,60.020407
209.545334,211.20497575,59.854076
209.403107,211.19324225,59.854076
209.522919,211.18555339666665,60.020407
209.554703,211.17312165666667,59.854076
208.264008,211.15889787333333,59.854076
208.937393,211.14622529666667,60.188027
211.129166,211.14279547666666,60.188027
209.770096,211.13882595333334,60.188027
210.416779,211.13196529666666,60.020767
210.038406,211.12343929333335,60.188027
208.811508,211.11122966666667,60.188027
209.589462,211.10170960666667,60.188027
209.565964,211.08882178,60.020767
209.546875,211.07788819666666,60.020767
209.332428,211.06563233666668,60.187665
211.03894,211.0634486,60.020407
210.442032,211.05460028333331,60.020407
209.688416,211.04637167666667,60.187665
209.384018,211.03701793666667,60.020407
210.485733,211.03208044666667,60.020407
209.347336,211.02574840666665,60.020407
209.308105,211.01620052333334,60.020407
208.52597,210.99986995666666,60.020407
209.703598,210.98904018333332,60.020407
210.008987,210.97809668,60.020407
209.789368,210.96791495,60.020407
210.590225,210.96343502000002,60.020407
210.00206,210.95438411666666,60.020407
210.689667,210.94979147666666,60.020407
210.729782,210.94266104333335,60.020407
210.62619,210.93644934333332,60.020407
209.75827,210.92712184666667,60.020407
211.062027,210.92067216,60.020407
210.047287,210.90969386666666,60.020407
209.586639,210.89973618333332,60.020407
210.292786,210.89260061666667,60.020407
210.374603,210.88834544666668,60.020407
210.943558,210.88082998666667,60.020407
210.351669,210.87674068,60.020407
211.357605,210.87539770333333,60.020407
209.859497,210.86221243,60.020407
209.592575,210.85381262,60.020407
210.405518,210.84658692333332,60.020407
210.84874,210.84769557666667,60.020407
210.379089,210.83836147,59.854076
209.598068,210.82371938999998,59.854076
210.445892,210.81601619333335,59.854076
210.424042,210.80797267666665,60.020407
209.620865,210.7993216033333,60.020407
209.470398,210.79243968666668,60.020407
210.793121,210.78853582666665,60.187665
210.014496,210.78269629,60.187665
209.658401,210.7763614,60.187665
210.351059,210.77139049333334,60.187665
210.506134,210.76483018,60.187665
210.356995,210.75614269,60.187665
209.726715,210.74685431,60.187665
210.20343,210.74084794,60.187665
209.720612,210.73484589666666,60.187665
211.046326,210.73015305666667,60.187665
210.744446,210.72286225666664,59.854076
210.114304,210.71512279666666,59.854076
210.291351,210.70864416666666,60.020407
209.02301,210.69813589666666,59.854076
210.151642,210.69360281666667,59.854076
210.078583,210.68865688333335,60.020407
210.330444,210.68098796666666,60.020407
209.442749,210.67153703,60.020407
210.906204,210.66338827666667,60.187665
209.42804,210.65947836666666,60.020407
210.695251,210.65401139666665,60.020407
210.180481,210.64434358,59.854076
210.270386,210.63859920666667,59.854076
211.150879,210.63687359000002,59.854076
209.411118,210.6278005133333,60.020407
210.103409,210.6183362,60.020407
210.339615,210.61354753333333,60.020407
212.240829,210.61751690333332,60.020407
211.296448,210.61458854,59.854076
209.879547,210.61065095666666,59.854076
209.197021,210.59904598333335,60.020407
210.363434,210.59110816,60.187665
211.022125,210.58500082999998,60.187665
210.433151,210.58127112333332,60.187665
210.403854,210.57789613333335,60.187665
210.201141,210.5705854933333,60.187665
210.232239,210.56069078000002,60.020407
209.991867,210.55570746333333,59.854076
210.19725,210.55414343666666,59.854076
210.81456,210.55134736666668,59.854076
210.311646,210.54241294,60.020407
211.007507,210.53804928,60.020407
212.349213,210.53448549,60.020407
210.996674,210.53056576333333,60.020407
210.635071,210.52846925666668,60.020407
209.2453,210.51825395333333,60.020407
211.876923,210.51902981333333,60.020407
211.511917,210.51829668000002,60.020407
211.069641,210.51667411,60.020407
210.865677,210.51206839666665,60.355858
211.114258,210.51212343,60.355858
210.276581,210.50691784333333,60.187665
208.828827,210.49926937666666,60.187665
211.198318,210.49689561666665,60.187665
211.063217,210.49585893333335,60.020407
210.331436,210.49605861999999,60.020407
209.953979,210.49021623000002,60.020407
211.099762,210.49091193,60.187665
211.288925,210.48880652333332,60.020407
210.979416,210.48587231,60.020407
211.381927,210.4840676,60.020407
211.955429,210.4872550066667,59.854076
211.191971,210.48812017999998,59.854076
212.058334,210.48938299666665,60.020767
211.530457,210.48937526666666,60.020767
210.795303,210.48434881666665,60.020767
211.389511,210.48061163333335,60.020767
209.797638,210.47241161,60.020767
210.919983,210.47163132666665,60.020767
211.84407,210.47378607000002,60.021127
210.805344,210.4673816,60.021127
211.56514,210.46761785666666,60.021127
211.042145,210.46569560666666,60.022929
211.696716,210.46867412,60.020767
211.818665,210.46972687666667,60.020767
211.142792,210.46500077333332,60.020767
211.592377,210.46147329666667,60.188027
212.469482,210.46565171,60.188027
211.58252,210.46072897333335,60.022568
210.179062,210.45771154666667,60.020407
210.950729,210.45588842666666,60.020407
212.263687,210.45423620333332,60.187665
212.169922,210.45493378333333,60.020407
210.446045,210.45305959666666,60.020407
211.49794,210.45146022,60.022568
212.235687,210.45395635333335,60.020407
211.098511,210.45455505666666,60.020407
212.028564,210.45739542666666,60.020407
211.4104,210.45766642,59.854076
212.202072,210.45848302000002,59.854076
211.295227,210.45865203666665,60.022929
211.159821,210.45792389,60.020767
212.302231,210.46466105333332,60.020767
211.506989,210.46270101333332,60.188027
211.662064,210.46054103,60.020767
212.151245,210.46136993666667,60.020767
210.609756,210.45940567,60.18839
211.280579,210.45938965,60.18839
210.587631,210.45908803333333,60.18839
212.225296,210.46107060666665,60.022929
210.74675,210.45837229333333,60.020767
211.368805,210.46078328333334,60.020767
212.070694,210.46350402666667,60.18839
211.502472,210.46512674666667,60.021127
211.587418,210.46494166,60.021127
212.132004,210.47116312666668,60.023289
211.686966,210.47266678,60.021127
211.893127,210.47685994333332,60.021127
211.279785,210.47457697333334,60.190926
212.240234,210.48173075,60.021488
211.158813,210.48254450000002,60.021488
211.824371,210.489738,60.190563
212.725815,210.49553532333334,60.021127
211.65744,210.49848957666666,60.021127
212.801941,210.50825744,60.022929
211.348953,210.50874363666668,60.020767
212.835083,210.5171356666667,60.020767
211.563339,210.51976623,60.022929
212.017258,210.52537378666668,59.854434
212.594406,210.53324152333334,60.188027
211.151108,210.53284570999998,60.190201
211.425995,210.53341979666666,59.854434
