Voltage A RMS,Average Voltage A RMS
211.511337,206.00919873333333
212.587936,206.03451041666668
213.146271,206.0629671433333
212.25441,206.09019686
214.061554,206.12453498333335
226.424576,206.19703630666666
227.344788,206.27611401666667
225.091827,206.34793016666669
226.705078,206.42609789
223.68367,206.49329775
224.736969,206.55971259666669
218.620026,206.60642728
238.17421,206.71808270666665
231.507156,206.80527163
213.286758,206.82771527333333
212.288223,206.84637738333333
214.612854,206.88008455666667
215.863586,206.91747835333334
214.560196,206.95276262333334
213.650345,206.98618288
215.66684,207.02470100000002
214.066528,207.06129279666666
214.100784,207.09656638666667
214.717865,207.13772102000001
214.398788,207.17556912333333
213.48204,207.20887951666666
212.983398,207.24224352
213.323547,207.27569134333334
214.205322,207.30844423
213.520218,207.34031404333334
213.919266,207.37314256666667
213.631378,207.40775418
213.848724,207.44194465
214.113144,207.4775401
214.630722,207.51401252333335
214.946228,207.54518933333333
216.218536,207.58384630333333
217.078964,207.62667604333333
216.311432,207.66320584000002
216.783401,207.66270957333333
216.969315,207.69750292
217.656631,207.74433087
215.202942,207.78344637
216.907333,207.82800554333332
216.064651,207.8718444
214.489075,207.90948564666667
214.710754,207.94608191666666
214.124741,207.98141755999998
213.937607,208.01138206000002
214.512543,208.04247519999998
213.379837,208.06979677333334
213.009186,208.09546699
213.818619,208.12194063333334
213.437988,208.15410697333334
214.104263,208.18556540666668
214.568985,208.22063839333333
216.576126,208.26232647333333
216.053787,208.30347774666666
215.786316,208.34166627333332
214.543839,208.37430976000002
214.195602,208.41085944
215.427139,208.45201473333336
214.649109,208.49260942
214.672012,208.53004884
214.339432,208.56612301
214.518768,208.60189185000002
214.650848,208.63937277666668
216.176422,208.68154949333334
216.969574,208.72454484333332
217.291733,208.77307180999998
215.18924,208.81543265
215.293564,208.85621756333333
213.993271,208.88907879
214.337753,208.92078436666665
215.841217,208.96037665333336
216.719147,209.00442862666665
218.780823,209.05797375333333
216.741699,209.10502809333335
217.555771,209.15649471666666
217.674072,209.20567435333334
213.689346,209.24325771666665
214.449219,209.28186448666668
214.601746,209.32353608666668
215.294922,209.36664201333332
215.35437,209.41008119
215.231842,209.44767716666667
215.081238,209.48168728
216.431412,209.51614885
214.874435,209.54832129333334
214.035461,209.56527319666668
213.532333,209.58507050666668
215.259048,209.61223674333334
214.294418,209.63381429666669
216.075729,209.65785151666665
214.780899,209.67495656666665
214.702652,209.71075678999998
214.174072,209.74618947666667
214.716232,209.78599518000001
214.489059,209.82391088
217.29953,209.86487767666665
216.055695,209.89295013666668
214.412582,209.91772339
213.72319,209.94110804333332
214.681519,209.96139323
214.42691,209.98424382333334
213.906631,210.00579675999998
216.21138,210.03906605666666
214.994736,210.06688898333334
214.915543,210.10483586333334
214.800003,210.13547337666665
215.864059,210.17102406333333
217.564377,210.21357386
216.070023,210.25265680666666
217.033783,210.28809941333333
215.636307,210.32652633333333
215.921188,210.36497537666668
214.859772,210.40041737333334
215.814911,210.44105692
215.571793,210.4806371
216.619568,210.52130838666668
216.336411,210.56439666666668
217.133743,210.60914413333333
216.095825,210.64880182666667
216.300552,210.69175384
215.543579,210.73174046333332
216.799301,210.77170979333334
217.366287,210.81847238666666
218.2323,210.8676354433333
217.637726,210.91447433
217.093872,210.9595991966667
216.12944,210.99518187666666
216.54631,211.0372027
217.433792,211.07847319666666
216.806458,211.12088327333333
216.255661,211.16554076333333
216.223297,211.21123417333334
217.211334,211.25895669666667
216.015839,211.29792398333333
215.774689,211.33641788999998
216.610626,211.37660949
216.859039,211.42363199
214.857483,211.46289300666666
215.0233,211.50441685
216.416672,211.55030308
215.454178,211.59244506000002
215.377853,211.62583998666668
215.062042,211.66782973333332
215.40152,211.71103855666667
215.051727,211.75397694
215.43988,211.79209924333333
214.538742,211.83351917666667
218.794067,211.88799162666666
217.605347,211.93497308333335
216.628479,211.98247903333333
216.563919,212.02922662333333
216.695892,212.07613422666665
216.014038,212.11723367333332
215.363281,212.15563267
217.336075,212.19931624333333
216.185654,212.24289305666667
216.203461,212.28627852666668
215.098907,212.32841190666667
214.681198,212.36957966
214.727417,212.41190815
214.853104,212.45132023
215.543488,212.4883323566667
215.799652,212.5319064233333
214.921341,212.57019835333332
214.959335,212.61146925666668
214.361053,212.64654666666667
214.999985,212.68755471333333
216.228729,212.72705051
214.766068,212.76661273666667
216.994995,212.81120751333333
216.003372,212.85198484666668
215.395172,212.88681522
216.316147,212.92732959333335
215.104324,212.96200213999998
215.685287,212.99794350333332
215.24353,213.03892052333333
214.70047,213.07768847666665
214.723618,213.11452451666668
213.706985,213.14631803333333
213.94278,213.18217705333333
213.980652,213.21586998666666
213.886337,213.24835894999998
214.319229,213.28322228333334
214.209381,213.31782194333334
215.510132,213.35577141666667
213.828186,213.38816765666667
218.944031,213.44018059666666
214.541733,213.47192818666667
213.807434,213.50317050666666
213.928574,213.53487705
213.923645,213.56716546
214.491501,213.6011132666667
214.504837,213.64071877666666
215.840302,213.67281365666668
215.174652,213.71041462000002
214.426666,213.74632882333333
214.301666,213.77991443333332
213.880264,213.80767291666666
213.472137,213.83735807666667
214.535767,213.87236097666667
213.85199,213.89750929333331
213.698425,213.91974338333333
213.430603,213.94660190333335
212.932846,213.97202492666665
213.036819,213.99594195666668
213.438553,214.01855034666667
214.644897,214.04528262333332
214.18309,214.07140236333333
214.599243,214.0946328
214.319214,214.11776858333334
213.444962,214.14123965333332
214.140823,214.16526136000002
213.964355,214.18875374
213.446213,214.21465299333335
213.834412,214.24153191
212.939682,214.26505872333334
212.892929,214.28606285333333
213.791428,214.30911619
214.103851,214.33290316666665
217.24469,214.37020551333333
213.97084,214.39588300333335
214.187897,214.42154717
213.807205,214.44457105333333
213.149673,214.4650868
213.702087,214.48576738999998
213.224228,214.50750506
213.175461,214.52822954666667
213.068771,214.54927589
213.647934,214.57232012
213.493011,214.59054943666666
213.116104,214.60853899
213.371323,214.62514559000002
214.063583,214.6447424
213.228653,214.66315060333335
214.054947,214.68255942666664
214.821136,214.70624096333333
214.731216,214.72903377666668
214.373764,214.7457892
213.495346,214.76019278333334
214.777298,214.77794231666667
213.643753,214.79113293
213.359772,214.79220455666666
214.656235,214.80644172
214.41217,214.81895046666668
215.234314,214.83467144333332
213.832443,214.84398449333332
216.508759,214.87365978666665
217.13945,214.90137829333332
216.500519,214.92681027
215.947403,214.94304552
215.38916,214.95687695
214.936859,214.97402945666667
218.801514,215.00590964666668
215.206665,215.01979809333332
215.555634,215.04097363333335
216.447113,215.06390250666666
215.550507,215.08396334
214.856155,215.09618684999998
215.356613,215.11367983
213.933777,215.12716473333333
214.637711,215.14168957666666
214.172775,215.15273002333333
214.109604,215.16237942666666
213.694824,215.16672813
213.272232,215.17081855333333
213.356796,215.17004330333336
214.187653,215.17779573666667
215.013794,215.19113502
214.635422,215.19644747
213.95665,215.19436327333335
214.493195,215.19581062333333
213.920593,215.19490343666666
213.412216,215.18854662333334
213.793716,215.18429994666667
212.498535,215.18932736
213.570099,215.19370174999997
213.626541,215.19873852333333
213.718506,215.20394268666666
214.595444,215.21447669333335
212.938873,215.22064251333333
213.549698,215.22740998999998
212.999893,215.22665417
212.641037,215.22492199333334
212.889175,215.22901963666666
213.459885,215.23712800666667
212.190796,215.23724565333333
212.717773,215.2396807
214.551819,215.23835567666666
216.672424,215.24625397999998
215.101852,215.24879482
216.462341,215.25304815666667
214.899139,215.25638362333333
214.078644,215.2509312
214.525131,215.25420044666666
214.574326,215.25689402999998
214.405548,215.26353104333333
214.916245,215.27488073666666
214.267487,215.28047924
213.931473,215.28309658
212.978897,215.28551153666666
212.829483,215.28140463333335
212.768494,215.23588436
213.475311,215.18965277
213.674896,215.15159633333334
213.584381,215.1078606766667
213.098038,215.07257523666667
212.905136,215.03313579333332
214.177856,215.01832856000001
214.024429,214.93782929
214.717361,214.88186330666667
213.763351,214.88345195
214.078217,214.88941859666664
214.009827,214.88740850666667
213.75087,214.88036612000002
214.284088,214.87944575999998
213.487259,214.87890213999998
214.160706,214.87388169333335
213.241867,214.87113282333334
214.889511,214.87376191333334
212.848022,214.86752910333334
212.433807,214.86097916666665
212.096222,214.85635977333334
212.586594,214.85503709333332
211.889145,214.85025575333333
211.763412,214.8421160533333
211.210159,214.83441585666668
